Account,Closed PnL,classification,timestamp_dt,date,Side,Size USD
trader_20,-21.069199690798925,Greed,2025-02-05,2025-01-08,SELL,3091.6430456005796
trader_10,100.83626914217949,Fear,2024-12-24,2025-01-09,BUY,9747.405173298217
trader_27,-241.39094658674588,Neutral,2025-04-29,2024-12-16,BUY,5865.013804633947
trader_23,-70.68019804495674,Greed,2024-12-10,2025-02-19,BUY,11968.787100646414
trader_24,-64.32544124031352,Fear,2024-12-05,2025-03-01,SELL,13635.18814115079
trader_15,111.59384893222821,Greed,2024-12-31,2025-04-17,BUY,1774.6648698746585
trader_7,41.6492144463652,Fear,2025-05-01,2025-02-03,SELL,13061.646073108388
trader_16,73.1173919965253,Fear,2024-12-11,2025-03-25,BUY,10213.247869191164
trader_17,31.480217060563966,Fear,2025-01-20,2025-01-19,SELL,16854.48702511864
trader_20,17.04897986392509,Neutral,2025-01-17,2024-12-29,SELL,15968.637978109366
trader_13,95.79876459225383,Fear,2025-02-16,2025-04-25,BUY,8552.957011439823
trader_29,154.6434190037279,Neutral,2025-04-11,2025-03-17,BUY,19535.991180728895
trader_10,210.18038122721504,Greed,2025-04-15,2025-04-02,BUY,11944.71178677314
trader_9,45.965248904023696,Fear,2024-12-07,2025-03-17,BUY,19291.08010525853
trader_7,207.82739436357593,Greed,2025-03-29,2024-12-11,BUY,14525.647713240325
trader_12,288.5432242057294,Fear,2025-01-01,2025-03-11,SELL,8447.243492028396
trader_1,-41.260060953404775,Greed,2025-02-24,2025-04-27,SELL,5058.679010775556
trader_24,168.7492274805998,Greed,2024-12-22,2025-04-29,SELL,9575.471370293528
trader_16,-35.39437171115972,Fear,2025-03-25,2025-04-22,BUY,18752.939855141245
trader_4,234.23009411070896,Neutral,2024-12-29,2025-01-04,SELL,3039.4234723667646
trader_30,78.22811760786198,Fear,2025-02-24,2025-02-18,SELL,9476.180123723712
trader_14,-8.930690338327324,Fear,2025-03-31,2025-03-26,BUY,7264.181826399796
trader_30,-86.21313470606273,Greed,2025-01-22,2025-03-18,BUY,17411.832837902868
trader_28,-35.89109175983141,Greed,2025-02-10,2025-04-27,BUY,16179.133058698826
trader_23,26.662179247231144,Greed,2025-02-23,2025-01-25,BUY,11266.696791976397
trader_29,218.62199612921316,Neutral,2024-12-15,2025-01-20,BUY,8593.829076870274
trader_22,5.433056096458095,Fear,2025-04-06,2025-03-05,BUY,13841.513666502893
trader_23,-17.59123262212556,Neutral,2025-03-28,2025-02-23,SELL,19085.106025879737
trader_26,316.1715349694579,Fear,2025-02-06,2025-01-19,BUY,2472.6513388694493
trader_26,-10.300797688887378,Fear,2025-02-07,2025-03-31,SELL,18027.135103539975
trader_17,-123.51910947172308,Fear,2025-03-10,2025-05-02,SELL,6237.494621471681
trader_12,-155.30695371237988,Greed,2025-01-16,2025-03-04,SELL,582.227837643445
trader_15,-60.522565301124416,Fear,2025-04-20,2024-12-04,SELL,14949.536695262406
trader_22,49.567741239405706,Fear,2025-04-21,2025-02-01,SELL,15874.287939391093
trader_12,54.08379738998211,Fear,2024-12-09,2024-12-22,BUY,6442.796582443017
trader_3,-42.798307687969455,Greed,2024-12-12,2025-01-26,BUY,15679.720644341336
trader_10,-181.82698988845453,Fear,2025-03-02,2024-12-04,SELL,16061.358727881672
trader_20,-82.89187872997636,Fear,2024-12-13,2025-01-17,BUY,13668.426178564665
trader_17,-148.19331896337056,Fear,2024-12-21,2025-04-30,BUY,1253.4893781215483
trader_14,-400.46595544587456,Neutral,2025-01-07,2025-04-30,BUY,13514.662474072955
trader_13,-297.48331111436,Neutral,2025-01-21,2024-12-06,SELL,18681.913631232375
trader_30,94.4467590440714,Fear,2024-12-26,2025-03-25,SELL,12596.146595246732
trader_13,4.169304749489399,Fear,2024-12-22,2025-02-09,BUY,7655.007520669013
trader_26,138.17588580121532,Greed,2025-02-10,2025-04-12,SELL,11487.889090318296
trader_8,-50.578697884158004,Greed,2025-01-06,2025-02-23,SELL,19866.34489771969
trader_14,-41.016189844813965,Neutral,2025-03-30,2024-12-20,BUY,9715.351646193727
trader_2,-78.87824482425864,Neutral,2025-02-24,2024-12-14,BUY,16910.238614757713
trader_19,-83.6695745872413,Neutral,2025-02-15,2025-03-27,BUY,3201.417541663291
trader_23,-63.74942779233605,Fear,2024-12-14,2025-02-09,BUY,1601.3776259887418
trader_2,309.6656981622034,Neutral,2024-12-18,2025-03-05,SELL,8107.882762649808
trader_12,33.39886697043896,Greed,2025-03-07,2025-04-15,BUY,3186.565334026654
trader_20,-68.9020337942578,Neutral,2025-04-14,2025-01-27,SELL,6945.2868091702785
trader_12,194.07503590387157,Greed,2025-04-02,2024-12-01,BUY,14450.84251537609
trader_23,46.15640510031452,Greed,2025-01-24,2025-04-15,BUY,9187.015128548874
trader_28,212.138010170021,Neutral,2025-01-03,2025-02-21,SELL,6763.677942102974
trader_19,124.60746296977527,Greed,2025-04-06,2025-04-17,BUY,17884.326460222575
trader_16,70.58236987929776,Greed,2025-01-14,2024-12-18,BUY,683.8620949986823
trader_2,94.9180964595683,Neutral,2024-12-03,2025-03-03,BUY,16373.552764956044
trader_8,106.78653641874568,Neutral,2025-02-14,2025-02-04,BUY,12614.741431959506
trader_2,-141.05190579298292,Greed,2025-03-10,2025-02-05,BUY,1405.8863533843303
trader_10,67.75322647123912,Greed,2025-01-22,2025-04-06,BUY,1166.0051902752534
trader_16,92.17343818689139,Greed,2024-12-23,2025-02-26,BUY,3852.061790427377
trader_7,111.37116270411744,Greed,2025-02-03,2024-12-09,SELL,19559.414519662114
trader_27,-23.24056348849743,Greed,2025-03-21,2025-03-17,BUY,2171.3238840997656
trader_19,230.98257451691674,Greed,2025-02-17,2025-01-17,SELL,14907.687271086701
trader_20,83.88799060090518,Fear,2025-03-02,2025-04-05,BUY,8331.047060667142
trader_22,-11.971979103387241,Greed,2025-04-19,2025-01-29,SELL,5114.590240299473
trader_27,110.5174670753087,Greed,2024-12-01,2025-02-16,SELL,11712.587651854119
trader_3,206.15211011406853,Greed,2024-12-11,2025-04-05,SELL,7679.662303885581
trader_17,-59.11721668464513,Greed,2025-01-20,2025-03-28,BUY,6548.554518137809
trader_28,-78.78928417794788,Fear,2025-03-23,2025-01-12,BUY,5172.634306344087
trader_8,172.57194452559526,Fear,2025-01-14,2025-04-05,SELL,9427.438227196382
trader_4,194.58337546607075,Neutral,2025-03-09,2025-01-19,SELL,3807.2972184899304
trader_1,33.72599956509163,Fear,2025-02-10,2025-03-17,BUY,17112.979810808654
trader_18,21.955783325511693,Fear,2024-12-31,2025-02-26,SELL,12038.98365017385
trader_22,183.36407982082574,Fear,2025-02-23,2024-12-14,SELL,1726.189059266413
trader_1,-69.56911024204386,Neutral,2025-02-05,2024-12-18,BUY,9412.34961699701
trader_9,-307.91667307789095,Greed,2025-01-10,2025-02-15,SELL,12777.011861943336
trader_14,66.8173085660465,Fear,2025-03-02,2025-01-03,SELL,17301.40504431286
trader_7,66.93619397439718,Fear,2025-04-09,2025-02-21,SELL,957.8532461311328
trader_8,189.87775583577127,Greed,2025-02-10,2025-01-10,SELL,9397.370838962486
trader_8,170.3835133271852,Greed,2025-02-03,2025-03-29,BUY,14263.897326723909
trader_22,299.7129863190696,Greed,2025-04-28,2025-02-13,BUY,4324.492690958799
trader_24,89.93093125893557,Fear,2025-04-22,2025-04-06,SELL,4816.2446811663085
trader_23,381.7411142775324,Greed,2025-04-15,2025-02-07,BUY,10048.638376251474
trader_1,225.67665518055398,Fear,2025-03-14,2025-04-16,SELL,17747.645310002703
trader_3,66.68231332730112,Greed,2025-02-24,2025-01-17,BUY,8266.290042261748
trader_9,210.3395969753575,Neutral,2024-12-20,2024-12-12,BUY,9947.485300133736
trader_8,-83.86046729939858,Greed,2025-02-15,2025-03-23,BUY,12897.286054117842
trader_5,8.287205919320506,Neutral,2025-02-28,2024-12-14,BUY,6560.298274915792
trader_1,27.51213988784435,Greed,2025-01-08,2025-02-02,BUY,17408.176659347093
trader_2,21.63042395577367,Fear,2025-04-14,2024-12-26,BUY,19256.261348418993
trader_10,178.04848949254756,Fear,2025-02-26,2025-04-14,SELL,13180.993796428089
trader_14,215.4884542697508,Greed,2025-02-27,2025-01-24,BUY,12950.285649574585
trader_15,167.55203612987697,Greed,2025-01-20,2025-01-28,SELL,13634.240235842044
trader_10,-43.932942251319446,Fear,2025-03-07,2025-02-17,SELL,4280.992479531891
trader_9,151.9414187655852,Fear,2024-12-29,2025-02-06,BUY,14781.26235853953
trader_12,232.0561533356798,Fear,2025-02-01,2025-04-30,SELL,7266.0579696266395
trader_10,158.9027718456224,Neutral,2025-01-02,2025-04-24,SELL,19870.376986350853
trader_24,-161.59520512194104,Fear,2025-01-14,2025-04-09,BUY,15167.269374018544
trader_9,-95.20225008826779,Greed,2024-12-06,2025-02-10,BUY,11883.447594277743
trader_18,133.78198186079186,Neutral,2025-01-06,2025-01-17,BUY,18288.59469460725
trader_19,224.5136872775297,Greed,2024-12-02,2024-12-05,SELL,19415.784254488117
trader_19,-96.74488970084246,Fear,2025-03-16,2024-12-21,SELL,16452.452687874145
trader_17,49.24447808481399,Fear,2025-01-26,2025-04-27,SELL,15253.64648019391
trader_2,56.63519461237124,Greed,2025-03-02,2025-03-17,BUY,1682.8068862352172
trader_10,-101.0800393731046,Fear,2025-03-06,2025-02-09,SELL,14267.312264482078
trader_5,92.44755058458796,Fear,2025-03-27,2025-03-04,SELL,7047.2170554189615
trader_7,109.08311831667652,Neutral,2025-03-01,2025-03-04,BUY,18633.301438927898
trader_6,75.54357063892503,Neutral,2025-04-29,2025-02-11,SELL,12429.381762710698
trader_30,199.6097760034852,Fear,2025-02-17,2024-12-02,SELL,7727.742466619872
trader_2,44.026567290987856,Neutral,2025-01-07,2025-03-01,BUY,7110.073686210843
trader_8,156.1650654043646,Fear,2025-01-06,2025-01-09,SELL,11319.212004437191
trader_4,114.40120850214169,Fear,2025-03-10,2025-01-05,SELL,10084.209857241409
trader_27,149.24046623220292,Greed,2025-01-07,2025-04-20,BUY,8122.063234368813
trader_18,-20.12756531156522,Fear,2025-02-09,2025-03-11,BUY,4564.847113736774
trader_4,130.50574455393925,Greed,2024-12-31,2025-04-29,BUY,16031.210588082993
trader_8,224.5977946627405,Neutral,2025-01-13,2024-12-18,BUY,8951.513016209885
trader_30,190.68634740688427,Fear,2025-03-04,2025-03-25,BUY,2428.467659618388
trader_17,234.51881400319087,Greed,2024-12-14,2024-12-06,BUY,2165.3708485887746
trader_27,78.96189532826627,Greed,2025-03-08,2025-02-05,SELL,5143.268997225652
trader_25,290.3812516884111,Neutral,2025-01-21,2025-04-04,BUY,11268.475036662958
trader_14,7.391107760890215,Fear,2025-02-25,2025-01-21,BUY,3385.5766027331624
trader_8,12.492107212708198,Fear,2025-04-12,2024-12-03,SELL,4692.832234014713
trader_14,313.2348014735798,Greed,2025-01-11,2025-04-24,SELL,10283.212741373523
trader_8,120.08528753568626,Greed,2025-03-04,2025-04-06,SELL,4746.327662111202
trader_26,186.99342105638317,Greed,2024-12-07,2025-02-04,SELL,17232.254769189774
trader_25,-206.97307956530983,Fear,2024-12-18,2024-12-22,BUY,12005.166897490875
trader_14,104.716481414512,Fear,2025-01-13,2025-03-23,SELL,2173.6170533378254
trader_23,91.90913888023798,Greed,2025-03-08,2025-04-18,BUY,3227.772868034936
trader_11,136.99429949700647,Fear,2025-02-01,2025-01-22,SELL,4305.8938152386745
trader_9,133.50441553002486,Fear,2025-03-05,2025-02-14,BUY,12782.939590850548
trader_17,-0.39101637556649393,Greed,2025-04-11,2025-01-04,BUY,2560.182836300657
trader_17,417.5950031825368,Neutral,2025-04-22,2025-01-12,BUY,1344.1494727958263
trader_12,-67.77856567573696,Fear,2024-12-02,2025-01-14,BUY,14704.97747131436
trader_20,14.741286174884976,Fear,2025-04-03,2025-03-31,BUY,9823.470146617237
trader_2,190.92524336595002,Fear,2025-04-30,2025-02-02,BUY,17051.46572536434
trader_24,-100.71930964321047,Fear,2024-12-23,2024-12-15,BUY,15960.727370880364
trader_17,42.93090784753908,Neutral,2025-03-01,2025-01-13,BUY,5833.400252936664
trader_20,167.87713803079924,Fear,2024-12-26,2025-01-11,BUY,4249.055807467233
trader_11,-18.04299687910236,Fear,2025-04-20,2025-02-23,SELL,10568.03568786891
trader_27,-50.02944812275716,Greed,2025-03-26,2024-12-04,BUY,2062.030503815714
trader_30,117.09932050335856,Greed,2024-12-10,2025-02-09,BUY,12840.804215536606
trader_9,76.65684998493728,Greed,2025-02-28,2024-12-29,SELL,737.4985373013103
trader_18,-40.87303289801709,Greed,2025-04-11,2024-12-06,BUY,16160.551782240116
trader_6,73.97042629711841,Greed,2025-02-20,2025-02-19,SELL,17868.595799797615
trader_4,49.622178587215096,Fear,2025-03-09,2025-03-03,SELL,19925.907695057944
trader_14,200.36375271114852,Fear,2025-03-21,2025-04-14,BUY,7210.0925781527685
trader_28,-92.21106611766709,Fear,2024-12-08,2025-04-18,BUY,11457.56228437236
trader_20,-72.84972414534316,Greed,2025-03-21,2025-03-24,BUY,17327.745784916133
trader_22,15.47124962852044,Greed,2024-12-13,2025-03-13,BUY,9511.710586050074
trader_10,11.710266037436533,Greed,2025-02-24,2025-01-01,BUY,6920.544791906945
trader_29,194.41086582284058,Fear,2025-01-05,2025-03-24,SELL,1452.0900972505574
trader_4,74.73125813962548,Greed,2025-03-04,2025-02-25,SELL,8184.431590660083
trader_15,150.11680019177803,Greed,2025-02-01,2025-01-20,BUY,2038.3809388071772
trader_9,266.63536214899807,Fear,2025-03-19,2025-01-09,BUY,7578.423010326808
trader_12,-69.9490480451105,Greed,2025-02-06,2025-04-14,SELL,7189.124124239353
trader_28,268.1632916891356,Fear,2025-04-20,2024-12-01,BUY,13120.024655126097
trader_8,55.08288615726124,Fear,2025-04-13,2025-05-02,SELL,7638.495086137706
trader_24,-294.499858564817,Greed,2025-04-25,2024-12-06,BUY,7991.327919701419
trader_5,86.19812052520697,Neutral,2025-03-28,2025-03-05,BUY,6083.837952050694
trader_16,-156.88289481946413,Greed,2024-12-08,2025-04-04,BUY,12355.638038545914
trader_22,-147.33507885235363,Fear,2025-01-30,2024-12-16,BUY,8092.32760483357
trader_15,-98.54838179079022,Fear,2025-04-27,2025-04-22,SELL,18997.466527215936
trader_17,39.673734976003715,Fear,2025-01-25,2025-04-29,BUY,17893.44289861696
trader_1,-136.93543103644453,Greed,2025-04-01,2025-04-25,BUY,5119.880753323132
trader_25,240.5647623216527,Greed,2025-03-06,2025-02-10,BUY,8377.459134432927
trader_12,218.2941441882748,Neutral,2025-04-09,2025-04-17,BUY,12874.359977926075
trader_20,440.5798495969146,Greed,2025-03-15,2025-01-18,BUY,818.0767930282111
trader_19,38.43895071122864,Fear,2025-04-02,2025-03-17,BUY,4934.531873103732
trader_5,-21.671988645198823,Fear,2024-12-22,2025-04-17,SELL,6058.081044853986
trader_30,82.92802315576313,Greed,2025-01-10,2025-01-08,BUY,8346.740829601891
trader_15,180.2767144684385,Greed,2025-03-19,2025-01-27,BUY,17841.58925073368
trader_9,244.3914796487234,Fear,2025-04-17,2025-01-14,BUY,2378.377167841876
trader_25,-40.34772405750492,Fear,2025-01-14,2024-12-28,SELL,1783.7447749058324
trader_3,201.4706730635358,Greed,2024-12-05,2025-02-27,SELL,13456.155920246001
trader_12,200.6058784148219,Fear,2024-12-12,2025-03-02,SELL,7607.636567883029
trader_23,494.2193774427873,Greed,2025-01-01,2025-02-11,BUY,3965.551368188939
trader_19,262.53136978337386,Greed,2025-03-30,2024-12-05,SELL,14185.213522121476
trader_15,331.7477570135374,Greed,2024-12-18,2025-01-26,SELL,5237.340494705395
trader_3,348.8659451706548,Greed,2025-02-02,2025-02-18,SELL,11529.975641043555
trader_20,-48.66110980406367,Greed,2025-02-25,2024-12-29,SELL,8470.75137622848
trader_18,-63.979473850900376,Fear,2025-04-08,2025-01-24,BUY,7543.7145874145735
trader_22,200.16483005035653,Fear,2025-03-27,2025-04-30,SELL,14562.262622256094
trader_16,-3.2172113328057605,Greed,2025-02-20,2025-01-26,BUY,12461.474765644865
trader_15,167.85954718470015,Neutral,2025-03-04,2025-04-25,SELL,10519.917918627112
trader_5,39.60311787419491,Neutral,2025-04-24,2025-04-12,SELL,2997.6528659838
trader_10,112.21594301452609,Fear,2024-12-28,2025-04-15,BUY,11919.991406349754
trader_10,100.49247061497714,Neutral,2024-12-22,2025-04-26,SELL,14008.663259213998
trader_13,159.1445433743588,Fear,2025-01-15,2025-02-22,SELL,16388.58853315329
trader_18,-126.76560123644654,Fear,2025-01-07,2025-01-19,BUY,6338.398962850993
trader_28,-142.15507261900666,Greed,2025-01-01,2025-02-24,SELL,5654.067775804928
trader_10,36.20001051110433,Greed,2025-01-24,2025-02-14,SELL,15101.064810673193
trader_16,67.8982770365479,Neutral,2025-02-27,2024-12-08,SELL,9615.346852198836
trader_2,301.7284321288218,Greed,2025-03-22,2025-03-19,BUY,8414.179581581113
trader_30,114.8440915780573,Neutral,2025-04-16,2025-01-02,SELL,3632.1065261266885
trader_18,86.58064725724563,Greed,2025-01-06,2025-03-12,BUY,8966.009918145024
trader_4,12.527712548101356,Greed,2025-02-03,2025-03-31,BUY,14659.480002237002
trader_19,128.14443587526978,Fear,2025-03-03,2025-04-06,SELL,9285.775365128697
trader_25,15.615333448351798,Fear,2025-02-17,2025-04-22,BUY,17518.242403504988
trader_29,-127.42963545331563,Fear,2025-01-29,2025-03-04,SELL,582.0780757690452
trader_5,210.57483587067483,Fear,2025-02-23,2024-12-03,BUY,4009.3460203048267
trader_28,-24.25433852304033,Neutral,2025-02-01,2025-01-21,SELL,12485.023204786225
trader_17,-13.703293934964556,Fear,2025-02-14,2025-01-13,BUY,13603.643725404227
trader_2,-163.02374611598884,Fear,2024-12-26,2025-01-29,SELL,5876.180498823595
trader_15,107.26237197501825,Fear,2025-01-14,2025-01-27,SELL,18866.8824904122
trader_23,306.55579101911366,Greed,2025-03-05,2025-03-05,BUY,6947.541337961241
trader_24,-206.33308096975037,Fear,2025-01-04,2025-04-21,SELL,8518.208898579775
trader_6,-191.02260280647093,Neutral,2025-02-16,2025-04-13,BUY,19539.378522655108
trader_29,110.72376906699205,Fear,2025-03-29,2024-12-19,SELL,9844.212390844954
trader_23,89.91463692141946,Fear,2024-12-07,2024-12-05,BUY,12450.905513664784
trader_18,-21.028485653963244,Greed,2025-01-22,2025-04-02,SELL,11033.479270974838
trader_14,-32.933998982953256,Fear,2025-01-10,2024-12-26,BUY,3961.3493152295027
trader_12,93.78475693738777,Neutral,2024-12-04,2025-03-24,BUY,19834.27315900594
trader_6,-234.78176665603036,Greed,2024-12-02,2025-03-18,BUY,1651.9257160782688
trader_28,-145.76799893424987,Greed,2025-01-04,2024-12-18,SELL,19678.164485248228
trader_22,-101.39930434898844,Neutral,2025-03-15,2024-12-09,SELL,9625.91624181773
trader_20,-8.57913645376339,Greed,2025-04-20,2025-02-28,SELL,4197.324956861332
trader_27,-4.540984971089131,Greed,2025-03-25,2025-04-09,SELL,3755.1504908884426
trader_20,-339.93591458337215,Greed,2025-03-25,2025-04-01,SELL,13283.813055803364
trader_18,-145.04199823141855,Greed,2024-12-07,2025-01-11,SELL,14360.753740824684
trader_3,136.4488695823783,Neutral,2025-04-03,2025-03-19,BUY,18024.542840670765
trader_26,126.11850915976791,Neutral,2025-01-08,2025-02-08,BUY,5112.122704264022
trader_6,179.73046580198266,Greed,2025-03-21,2025-02-22,SELL,8947.622857858834
trader_4,128.57941029204758,Greed,2025-03-01,2025-02-10,BUY,19438.2414462172
trader_19,34.22948386075583,Neutral,2025-01-18,2025-03-19,SELL,8846.051309915516
trader_30,-96.03598867820187,Fear,2025-04-10,2025-02-06,SELL,9461.836586231004
trader_17,-97.96756533167806,Greed,2024-12-17,2025-02-27,SELL,6126.34879239212
trader_28,-77.30730744566566,Greed,2025-05-02,2024-12-31,SELL,17483.547000288832
trader_11,173.45483793157769,Fear,2025-04-05,2025-04-01,BUY,7629.626731374411
trader_14,129.27523327133804,Fear,2025-04-21,2024-12-19,BUY,12893.045793225396
trader_27,-94.88789068835061,Greed,2024-12-05,2025-02-09,SELL,4060.6869981471837
trader_11,106.7832763104785,Greed,2025-02-21,2025-01-06,BUY,12506.982432832352
trader_29,144.12130727970003,Fear,2025-01-20,2025-03-04,BUY,18712.319351935952
trader_19,126.85151812403943,Neutral,2025-04-01,2024-12-19,BUY,15648.2144187991
trader_17,184.21994298700122,Neutral,2024-12-17,2025-03-03,SELL,1820.0013887831226
trader_4,57.50759631164129,Fear,2025-04-05,2025-05-02,SELL,12862.29259014211
trader_12,10.447594505869247,Neutral,2025-01-30,2025-01-22,BUY,11394.127503527805
trader_4,61.03414066237432,Greed,2025-03-01,2025-02-13,BUY,7102.20392174902
trader_27,202.28185080899604,Greed,2024-12-31,2025-04-11,SELL,16932.699330434793
trader_12,163.81057346451368,Greed,2024-12-15,2025-01-15,SELL,15938.300338653551
trader_17,64.17433548529904,Greed,2025-03-14,2025-01-05,SELL,13147.818925266072
trader_15,222.18222137740972,Fear,2025-01-09,2025-04-11,SELL,15011.544445091673
trader_7,328.58701380950487,Fear,2025-02-03,2025-04-09,BUY,4266.667558504224
trader_21,433.870863122946,Neutral,2024-12-20,2025-01-13,SELL,18447.126043099346
trader_1,431.76490662671813,Greed,2025-02-03,2025-03-01,SELL,13526.628497201453
trader_5,532.2765523661378,Fear,2025-01-01,2025-02-28,SELL,9622.438055220708
trader_12,252.36903288932493,Fear,2025-04-29,2025-04-26,SELL,4265.611213937639
trader_7,-350.8245473422277,Fear,2025-01-31,2025-03-31,SELL,13813.885523447045
trader_22,81.82626571559126,Greed,2024-12-11,2025-03-18,BUY,2385.9816448718416
trader_26,-170.1714859756991,Greed,2025-01-07,2025-01-10,SELL,6735.080184383732
trader_15,301.44677842850615,Greed,2025-02-03,2025-04-01,SELL,11688.74103301629
trader_5,3.072370922867563,Neutral,2025-01-07,2025-03-13,SELL,13098.855530959989
trader_24,117.07797737668983,Fear,2024-12-13,2025-03-07,BUY,837.9385004514804
trader_9,28.120707698617373,Fear,2024-12-24,2025-01-07,BUY,671.7947460218896
trader_1,319.7673017706784,Greed,2025-01-05,2025-03-24,SELL,2673.5005567439166
trader_6,-127.80043917044338,Fear,2025-04-27,2024-12-11,BUY,15482.415979671527
trader_16,156.0320239307036,Greed,2025-01-12,2025-02-16,SELL,11558.499037607833
trader_15,-106.42606301215577,Neutral,2025-03-19,2025-02-08,BUY,12364.07042233731
trader_2,-270.43498468733736,Greed,2025-03-09,2025-01-12,SELL,12266.867989907167
trader_13,78.13695716236876,Neutral,2025-01-12,2025-03-14,SELL,1217.9368068221952
trader_24,-133.64707767057288,Greed,2025-02-22,2025-02-27,SELL,3859.4498485340378
trader_5,-174.26154369733743,Fear,2025-03-14,2025-03-28,BUY,14693.393395169796
trader_16,-185.4811884857807,Greed,2025-03-25,2024-12-05,SELL,13091.502452762874
trader_1,-8.365274571966474,Fear,2025-01-15,2025-01-01,SELL,9183.157766052276
trader_21,189.9784141744464,Neutral,2025-01-31,2025-01-16,BUY,897.79105046784
trader_10,-169.2064355220761,Greed,2025-03-24,2025-02-28,BUY,8628.46652960719
trader_16,212.2108424221494,Fear,2025-03-15,2025-01-19,SELL,5335.106368387169
trader_13,-30.708743683709017,Neutral,2024-12-29,2025-03-09,SELL,14096.750225087744
trader_21,-109.64832501234548,Greed,2024-12-15,2025-03-05,BUY,16581.19993297573
trader_2,232.11545781056725,Greed,2025-04-01,2025-02-17,BUY,10324.228256732245
trader_4,194.60304780066892,Fear,2025-03-11,2025-01-27,BUY,8368.7490735453
trader_29,172.00647388311876,Neutral,2024-12-19,2025-02-10,BUY,5824.326419818249
trader_22,84.75517194673725,Greed,2025-03-30,2025-02-12,BUY,2305.909753895763
trader_1,-110.86781049709276,Greed,2025-02-19,2025-04-17,BUY,7749.092195428401
trader_11,236.30790823536637,Greed,2025-03-06,2025-03-12,SELL,13721.624364240493
trader_9,54.31261411617096,Greed,2024-12-28,2025-01-17,SELL,13488.513769545836
trader_23,70.30093835349999,Neutral,2025-04-22,2024-12-28,SELL,8549.16157031769
trader_6,108.92553922908984,Neutral,2025-01-22,2025-03-24,BUY,19336.57843083285
trader_1,198.6924507239756,Fear,2025-01-11,2024-12-20,SELL,18831.457955842096
trader_8,-194.21068979602612,Neutral,2025-02-11,2025-02-26,BUY,17575.19005977187
trader_8,43.64270086624405,Fear,2025-03-01,2025-02-08,SELL,8998.064967626091
trader_4,-18.07449445963276,Fear,2024-12-19,2025-01-10,SELL,15057.376356652783
trader_4,272.6221077805577,Fear,2025-02-15,2025-03-22,BUY,18615.49641956632
trader_1,310.2074111912906,Fear,2025-04-09,2025-03-06,SELL,14883.921024622934
trader_29,93.94509040954816,Greed,2025-04-25,2024-12-06,SELL,6657.332157160854
trader_25,-147.00718726843982,Fear,2025-04-15,2025-04-18,SELL,1826.1558481190846
trader_30,-38.58156014935133,Greed,2025-04-16,2024-12-30,SELL,19181.242543597855
trader_8,-328.869448964958,Greed,2025-03-26,2025-04-10,BUY,19852.310425466192
trader_29,202.332228056653,Greed,2025-04-28,2025-01-23,BUY,14026.000786593773
trader_26,-35.69897882486349,Neutral,2025-03-02,2024-12-10,SELL,6649.3832882600145
trader_23,231.71906877407727,Neutral,2025-01-13,2024-12-19,BUY,17368.060036725456
trader_18,-33.94988439534946,Neutral,2025-01-29,2024-12-09,BUY,19092.361714981445
trader_23,20.39168417085275,Fear,2025-02-09,2025-04-14,BUY,10375.636807190673
trader_20,-6.620411768455419,Greed,2025-03-27,2025-01-30,SELL,6577.160828195458
trader_19,-189.43552873124503,Greed,2025-04-05,2024-12-14,SELL,8424.015008512808
trader_11,-194.22721404273688,Fear,2025-04-20,2024-12-02,BUY,1940.0374256507755
trader_30,346.13204427849666,Fear,2025-01-14,2025-04-29,SELL,11530.526846279947
trader_28,-64.07947626712583,Neutral,2024-12-02,2025-01-14,SELL,7887.643065295766
trader_26,162.18542072378582,Greed,2025-01-31,2024-12-20,BUY,17748.542491795426
trader_20,444.71645667482585,Greed,2025-01-16,2024-12-26,SELL,5873.270637812563
trader_10,-12.164976020662792,Greed,2024-12-02,2025-01-08,BUY,663.2215036928947
trader_29,119.08857406260465,Greed,2025-01-06,2025-04-30,BUY,14874.67018478877
trader_6,93.3342547431294,Neutral,2025-02-18,2025-05-02,SELL,644.4628481913207
trader_7,100.12579463024099,Greed,2025-03-29,2025-03-26,SELL,11146.436541468589
trader_2,123.37238204831422,Fear,2025-02-24,2025-04-04,SELL,4034.549642116815
trader_23,-129.96951714547882,Greed,2025-02-01,2025-04-18,SELL,12404.343736331213
trader_26,-166.90065333986405,Fear,2025-01-25,2024-12-25,SELL,4358.743304996011
trader_18,44.83851784308469,Neutral,2025-02-01,2025-03-10,BUY,10286.603755357623
trader_27,260.0149580817064,Greed,2024-12-08,2025-02-01,BUY,7033.842964217066
trader_18,187.95294376750888,Greed,2025-03-27,2025-03-25,BUY,4059.8205169014723
trader_17,-162.3961321829049,Greed,2025-02-28,2025-01-16,BUY,12326.409413129177
trader_13,136.31057786191127,Fear,2025-03-14,2025-04-21,SELL,2103.2634892740984
trader_15,87.88005503818674,Greed,2024-12-23,2024-12-23,SELL,18852.156657255844
trader_11,70.74187285367869,Greed,2025-04-23,2024-12-16,SELL,15673.526474000451
trader_7,68.34283928764329,Greed,2025-02-23,2025-04-27,SELL,18359.418679954942
trader_17,96.20821872551076,Greed,2025-04-07,2025-04-10,BUY,1328.1114987252297
trader_19,45.483414640734594,Fear,2025-03-14,2024-12-06,SELL,541.724265657351
trader_27,-39.63106949134385,Fear,2025-03-03,2024-12-29,SELL,7479.6027106719375
trader_8,16.480364578290924,Greed,2025-01-06,2024-12-04,SELL,12525.27049860884
